,text,intent,domain,dataset
3455,how do i get downtown from the toronto airport,ground_service,atis,train
3456,what is delta 's schedule of morning flights to atlanta,flight_time,atis,train
3457,what 's the lowest round trip fare from denver to pittsburgh,airfare,atis,train
3458,list all flights on continental leaving denver on monday,flight,atis,train
3459,what is the earliest flight leaving boston and arriving in atlanta on november seventh,flight,atis,train
3460,one way flights from ontario to tacoma leaving before 10 am on any day and first class,flight,atis,train
3461,northwest flights with stops in denver,flight,atis,train
3462,show me the flights from washington dc to san francisco with a stopover in denver,flight,atis,train
3463,i 'm flying from boston to dallas,flight,atis,train
3464,which airline has more business class flights than any other airline,airline,atis,train
3465,i want to leave chicago next tuesday and arrive in detroit around 6 pm,flight,atis,train
3466,which airlines have connections between pittsburgh and baltimore,airline,atis,train
3467,i 'd like to leave from boston on tuesday and i 'd like to leave sometime in the morning,flight,atis,train
3468,does american airlines flight from long beach to st. louis stopping in dallas serve lunch,flight,atis,train
3469,of the flights available from dallas to baltimore on august third which airline has the least expensive flight,flight,atis,train
3470,thanks and what 's the last flight back from washington to boston,flight,atis,train
3471,which delta flights fly from boston to philadelphia,flight,atis,train
3473,bring up flights from milwaukee to orlando on wednesday night or thursday morning,flight,atis,train
3475,what flights leave seattle on sunday on continental,flight,atis,train
3476,what flights go from san francisco to boston and leave after 1 o'clock,flight,atis,train
3477,show me the flights from denver to philadelphia,flight,atis,train
3478,show morning flights from philadelphia to dallas,flight,atis,train
3479,show me the ground transportation schedule in philadelphia in the morning on wednesday,ground_service,atis,train
3480,what flights depart baltimore and arrive by 8 pm friday in san francisco,flight,atis,train
3481,all the flights from baltimore to san francisco,flight,atis,train
3482,show me all flights from san francisco to boston on november tenth,flight,atis,train
3483,what time zone is denver in,city,atis,train
3484,what does us mean,abbreviation,atis,train
3485,show me all flights from milwaukee to orlando,flight,atis,train
3486,american flights to houston from cincinnati,flight,atis,train
3487,how can i get from boston to atlanta and back in the same day and have the most hours on the ground in atlanta,flight,atis,train
3488,are there any flights from denver to pittsburgh connecting in atlanta,flight,atis,train
3489,all do you have a flight from washington to boston that stops in philadelphia,flight,atis,train
3490,show me the flights on sunday from tampa to charlotte,flight,atis,train
3491,what flights has continental from atlanta,flight,atis,train
3493,what is american 's schedule of morning flights to atlanta,flight_time,atis,train
3494,what is yyz,abbreviation,atis,train
3495,show me all flights that depart from san francisco and go to either boston philadelphia or baltimore,flight,atis,train
3496,list all daily flights between boston and oakland as well as boston and oakland using american airline,flight,atis,train
3497,could you please give me the cost of a round trip flight from denver to pittsburgh,airfare,atis,train
3498,show flights from pittsburgh to oakland connecting through denver,flight,atis,train
3500,list all the airlines that fly into general mitchell international,airline,atis,train
3501,show me the cheapest one way fare from baltimore to dallas,airfare,atis,train
3502,show me all nonstop flights from salt lake city to cincinnati,flight,atis,train
3503,what afternoon flights are available from atlanta to san francisco,flight,atis,train
3505,what type of aircraft is used flying from atlanta to denver before 12 noon,aircraft,atis,train
3506,show me oakland to dallas flights,flight,atis,train
3507,how many first class flights does united have leaving from all cities today,quantity,atis,train
3508,what are the flights that leave detroit and arrive in chicago around 7 pm next wednesday,flight,atis,train
3509,what are the nonstop flights from kansas city to burbank arriving on saturday may twenty two,flight,atis,train
3510,what kind of airplanes are used by delta airlines flying between washington and denver,aircraft,atis,train
3511,what is the earliest flight from boston to oakland that serves a meal,flight,atis,train
3512,flight from denver to philadelphia saturday afternoon,flight,atis,train
3513,show me all nonstop flights between denver and oakland leaving after noon and arriving after 5 pm,flight,atis,train
3514,what type of ground transportation is available at philadelphia airport,ground_service,atis,train
3515,tell me about flights from salt lake city to st. petersburg,flight,atis,train
3516,fares and flights from denver to philadelphia,airfare,atis,train
3517,i want a flight from cincinnati to burbank on american airlines and leave in the afternoon,flight,atis,train
3518,okay could you get me a round trip ticket from indianapolis to kansas city,airfare,atis,train
3519,can you show me the available flights from baltimore to dallas with economy fares,flight,atis,train
3520,show me us air flights from san francisco to pittsburgh on tuesday,flight,atis,train
3521,flights from indianapolis to seattle,flight,atis,train
3522,list the flights from philadelphia to san francisco via dallas,flight,atis,train
3523,i would like a flight from boston to denver on monday,flight,atis,train
3524,what about a car rental in denver,ground_service,atis,train
3525,do any us air flights leave from san francisco,flight,atis,train
3526,please show me airlines with flights from denver to philadelphia,airline,atis,train
3527,what flights leave from nashville to phoenix,flight,atis,train
3528,i 'd like to fly from atlanta to denver on august twenty ninth,flight,atis,train
3529,what ground transportation is there in denver,ground_service,atis,train
3530,list all round trip fares from st. petersburg to washington,airfare,atis,train
3531,how much is a first class ticket from washington to san francisco leaving on friday,airfare,atis,train
3532,show me flights from pittsburgh to atlanta on monday afternoon,flight,atis,train
