,text,intent,domain,dataset
14746,i must know what the traffic typically like at 3:30 on the route to phoenix,traffic,auto_and_commute,train
14747,i gotta know what the traffic is like on the way to phoenix,traffic,auto_and_commute,train
14748,tell me the traffic in tempe,traffic,auto_and_commute,train
14749,is there traffic on my way to work,traffic,auto_and_commute,train
14750,i need ti know the traffic in tempe,traffic,auto_and_commute,train
14751,i wanna know what the traffic is like on the way to phoenix,traffic,auto_and_commute,train
14752,i need to know what traffic will be like in temp,traffic,auto_and_commute,train
14753,what's the traffic typically like at 3:30 on the route to phoenix,traffic,auto_and_commute,train
14754,i need to know what the traffic is like on the way to phoenix,traffic,auto_and_commute,train
14755,i must know what the traffic is like on the way to phoenix,traffic,auto_and_commute,train
14756,is any traffic on my route to work,traffic,auto_and_commute,train
14757,give me an idea of traffic on the way to the doctors office at 6,traffic,auto_and_commute,train
14758,is traffic bad on the way to chicago,traffic,auto_and_commute,train
14759,traffic looking alright going towards burger king,traffic,auto_and_commute,train
14760,is traffic heavy on my route to washington,traffic,auto_and_commute,train
14761,how will traffic be at 7am on the way to my job,traffic,auto_and_commute,train
14762,pull up traffic predictions at 4pm on the way to the library,traffic,auto_and_commute,train
14763,how bad is traffic at 8 on the way to burger king,traffic,auto_and_commute,train
14764,will traffic be light on the way to orlando,traffic,auto_and_commute,train
14765,how's traffic en route to virginia,traffic,auto_and_commute,train
14766,what does traffic look like at 9 en route to the aquarium,traffic,auto_and_commute,train
14767,is there any traffic on the way to the bank,traffic,auto_and_commute,train
14768,is the expressway slow this morning,traffic,auto_and_commute,train
14769,will there be traffic on the way to walmart,traffic,auto_and_commute,train
14770,how's highway traffic today,traffic,auto_and_commute,train
14771,will i hit traffic on route to moms,traffic,auto_and_commute,train
14772,how is the traffic on the way to the mall,traffic,auto_and_commute,train
14773,how is the traffic on the way to work,traffic,auto_and_commute,train
14774,how's traffic on i 95,traffic,auto_and_commute,train
14775,tell me how traffic is looking on the interstate,traffic,auto_and_commute,train
14776,is traffic bad on the parkway,traffic,auto_and_commute,train
14777,how is the traffic on the way to the campsite,traffic,auto_and_commute,train
14778,how is the traffic like on my way to fairfield,traffic,auto_and_commute,train
14779,how is the traffic like on the way to the beach,traffic,auto_and_commute,train
14780,what's the traffic like on my way to the terminal,traffic,auto_and_commute,train
14781,how is the traffic on my way to the venue,traffic,auto_and_commute,train
14782,how is the traffic at jfk at 5 pm on weekdays,traffic,auto_and_commute,train
14783,how bad is city traffic in miami on friday's at 5 pm,traffic,auto_and_commute,train
14784,is the beltway backed up in traffic on saturday mornings at 11 am during the cherry festival,traffic,auto_and_commute,train
14785,how bad is the traffic waiting for the staten island ferry at 8 am,traffic,auto_and_commute,train
14786,"tell me about traffic conditions in ocean city, nj on sunday mornings around 10 am in the summer",traffic,auto_and_commute,train
14787,is the traffic typically bad at noon on the route to the hopsital,traffic,auto_and_commute,train
14788,how is the traffic typically at noon on the route to hospital,traffic,auto_and_commute,train
14789,at around noon what is the traffic typically like on the route to the hopsital,traffic,auto_and_commute,train
14790,can you tell me about the traffic typically at noon on the route the hospital,traffic,auto_and_commute,train
14791,if im traveling to the hospital around noon what is the traffic typically like,traffic,auto_and_commute,train
14792,how is the traffic at the nearest wal-mart pharmacy,traffic,auto_and_commute,train
14793,what is the traffic situation at the olive garden restaurant,traffic,auto_and_commute,train
14794,what is the traffic like at the closest safeway grocery store,traffic,auto_and_commute,train
14795,is the traffic light or heavy at the nearest the century movie theater,traffic,auto_and_commute,train
14796,is the traffic backed up at the closest circle k,traffic,auto_and_commute,train
14797,what's the traffic like to city hall,traffic,auto_and_commute,train
14798,what's traffic usually like around 5pm going to the bank,traffic,auto_and_commute,train
14799,has the ice made traffic messy on the way to walmart,traffic,auto_and_commute,train
14800,what is the process to get some more checkbooks mailed to me,order_checks,banking,train
14801,how do i get more checkbooks mailed to me,order_checks,banking,train
14802,if i need more checkbooks maild to me what should i do,order_checks,banking,train
14803,can you mail more checkbooks to me please,order_checks,banking,train
14804,can you explain to me how to get some more checkbooks mailed to me,order_checks,banking,train
14805,can i get more checks,order_checks,banking,train
14806,order more checks,order_checks,banking,train
14807,i don't have any checks left; please order some,order_checks,banking,train
14808,i need new checks,order_checks,banking,train
14809,"can you order me more checks, please",order_checks,banking,train
14810,i need more checkbooks for my chase account,order_checks,banking,train
14811,i'm in need of checks for bank of america,order_checks,banking,train
14812,can you order me more checks at wells fargo,order_checks,banking,train
14813,my key bank checks have run out,order_checks,banking,train
14814,i don't have anymore checks for chase and need some,order_checks,banking,train
14815,i would like to request that more checkbooks be mailed to me,order_checks,banking,train
14816,i would like to order additional checkbooks to me mailed to my home address,order_checks,banking,train
14817,would it be possible for you to mail me new checkbooks,order_checks,banking,train
14818,i would like to place an order for more checkbooks to me mailed to me,order_checks,banking,train
14819,could you please mail me some checkbooks,order_checks,banking,train
14820,how can i order some more checks for my checking account,order_checks,banking,train
14821,can you show me how to order some more checks for my chase account,order_checks,banking,train
14822,please show me how to order more checks for my savings account,order_checks,banking,train
14823,i'd like to order more checks for my savings account,order_checks,banking,train
14824,i need to order more checks for my savings account,order_checks,banking,train
14825,"if i can, i'd like to get some more checkbooks mailed to me",order_checks,banking,train
14826,can i get some more of those new checkbooks mailed to me,order_checks,banking,train
14827,can some more checkbooks get mailed to me,order_checks,banking,train
14828,can i please get some more checkbooks mailed to me,order_checks,banking,train
14829,"i'd like to get some more checkbooks mailed to me, if i can",order_checks,banking,train
14830,i don't have checks so can i order some new ones,order_checks,banking,train
14831,i really wanna get some more checkbooks mailed to me,order_checks,banking,train
14832,i wanna order some more checks for my checking account,order_checks,banking,train
14833,i wanna get some new checks cause i ran out of them,order_checks,banking,train
14834,i would like to get some more checkbooks mailed to me,order_checks,banking,train
14835,i need to get some more checkbooks mailed to me,order_checks,banking,train
14836,i'd love to order some more checks for my checking account,order_checks,banking,train
14837,i feel i would like to get some more checkbooks mailed to me,order_checks,banking,train
14838,"i don't have checks, so can i get new ones",order_checks,banking,train
14839,i must order some more checks for my checking account,order_checks,banking,train
14840,i do need to get some more checkbooks mailed to me,order_checks,banking,train
14841,i really need to order some more checks for my savings account,order_checks,banking,train
14842,i want to order some more checks for my savings account,order_checks,banking,train
14843,"i recently ran out of checks, so i wanna get some new ones",order_checks,banking,train
14844,"i need to order checks, so can i order some new ones",order_checks,banking,train
14845,i need more checkbooks delivered to me by mail,order_checks,banking,train
