,text,intent,domain,dataset
6410,how much is the dollar worth compared to the euro,qa_currency,qa,train
6411,convert one euros to us dollars,qa_currency,qa,train
6412,from dollar to euro,qa_currency,qa,train
6413,how many pesos can i get for a dollar right now,qa_currency,qa,train
6414,i need the exchange rate for the us dollar and the euro,qa_currency,qa,train
6415,tell me the exchange rate for the yen,qa_currency,qa,train
6416,money exchange,qa_currency,qa,train
6417,how much is fifty us dollars with in china,qa_currency,qa,train
6418,how many rupies are in a dollar,qa_currency,qa,train
6419,what is the difference between the rate of the american dollar and the pound,qa_currency,qa,train
6420,u. s. d. to yen,qa_currency,qa,train
6421,given me the exchange rates between u. s. d. and cad,qa_currency,qa,train
6422,what's the exchange rate between the us dollar and the euro,qa_currency,qa,train
6423,what is the exchange rate for dollars to pounds,qa_currency,qa,train
6424,new exchange rate,qa_currency,qa,train
6425,what is the exchange rate between the dollar and the euro currently,qa_currency,qa,train
6426,what is the exchange rate of euro today to dirham,qa_currency,qa,train
6427,exchanges rates any problems,qa_currency,qa,train
6428,how much is ten u. s. d. to cad,qa_currency,qa,train
6429,give me the exchange rate between united states dollar and japanese yen,qa_currency,qa,train
6430,what's the current exchange rate for the euro against u. s. d.,qa_currency,qa,train
6431,what's the exchange rate between czk and euro,qa_currency,qa,train
6432,please give me detail one dollars equals rs,qa_currency,qa,train
6433,forex rate of euro to u. s. d.,qa_currency,qa,train
6434,what's the pound to dollar exchange rate,qa_currency,qa,train
6435,tell me the current dollar ratio for the us and canada,qa_currency,qa,train
6436,give me the exchange rate between japanese yen and the australian dollar,qa_currency,qa,train
6437,what is the currency conversion charges applicable,qa_currency,qa,train
6438,is a peso worth more than a dollar,qa_currency,qa,train
6439,how much is a g. b. p. in u. s. d.,qa_currency,qa,train
6440,is euro the best currency to trade,qa_currency,qa,train
6441,how much is the us dollar versus the pound,qa_currency,qa,train
6442,how much philippine peso do i need to make fifty dollars,qa_currency,qa,train
6443,convert five s. d. to rials,qa_currency,qa,train
6444,exchange rate between dollar and mexican peso,qa_currency,qa,train
6445,how many pounds would i get for dollars,qa_currency,qa,train
6446,how does the dollar compare to the pound,qa_currency,qa,train
6447,what is one dollar in euros,qa_currency,qa,train
6448,how much is an euro worth,qa_currency,qa,train
6449,which bank will give better rate for currencies i have,qa_currency,qa,train
6450,what is the current exchange rate from u. s. d. to rupies,qa_currency,qa,train
6451,how many dollars is in pounds,qa_currency,qa,train
6452,euro to u. s. d.,qa_currency,qa,train
6453,how many dollars are in a euro,qa_currency,qa,train
6454,given me the exchange rates between u. s. d. and inr,qa_currency,qa,train
6455,show conversion rate of u. s. d. and euro,qa_currency,qa,train
6456,foreign exchange rates,qa_currency,qa,train
6457,what is the exchange rate between us and canada,qa_currency,qa,train
6458,conversion between dollars and pounds,qa_currency,qa,train
6459,what's the exchange between u. s. d. and cad,qa_currency,qa,train
6460,please give me detail of one yen equals dollar,qa_currency,qa,train
6461,how much is the euro versus the canadian dollar,qa_currency,qa,train
6462,is the pound up or down against the dollar,qa_currency,qa,train
6463,exchange euro to dollar,qa_currency,qa,train
6464,what's the dollar's exchange rate with the euro,qa_currency,qa,train
6465,what is the equivalent of one inr in zimbabwe dollars,qa_currency,qa,train
6466,what is the rate for g. b. p. to u. s. d.,qa_currency,qa,train
6467,what is the exchange rate of euro and dollar,qa_currency,qa,train
6468,what is dollars in pesos,qa_currency,qa,train
6469,what is us dollar today,qa_currency,qa,train
6470,exchange rates,qa_currency,qa,train
6471,what's the exchange rates,qa_currency,qa,train
6472,what is the exchange rate between u. s. d. and inr,qa_currency,qa,train
6473,give me the exchange rate between united states dollar and indian rupee,qa_currency,qa,train
6474,i would like my to tell me the trend on foreign exchange rates,qa_currency,qa,train
6475,please check exchange rates,qa_currency,qa,train
6476,what is the exchange rate of u. s. d. to cdn,qa_currency,qa,train
6477,tell me the exchange rate of ten dollar to euro,qa_currency,qa,train
6478,what is the exchange rate between the us dollar and the aus dollar,qa_currency,qa,train
6479,please check the exchange rates of the us dollar vs the euro,qa_currency,qa,train
6480,what is the current rate of euro to us dollars,qa_currency,qa,train
6481,show u. s. d. currency value of euro,qa_currency,qa,train
6482,how much is the euro worth versus us dollar,qa_currency,qa,train
6483,how many dollars can i get for one yen,qa_currency,qa,train
6484,show me the exchange rate between czk and dollar,qa_currency,qa,train
6485,how many euro in u. s. d.,qa_currency,qa,train
6486,if i have a dablune how many dollars is that,qa_currency,qa,train
6487,what is the exchange rate between u. s. d. and cad,qa_currency,qa,train
6488,what is the exchange rate of us dollar today for rupee,qa_currency,qa,train
6489,what is the current exchange rate between the dollar and the euro,qa_currency,qa,train
6490,dollar rate,qa_currency,qa,train
6491,how much is us dollar against rupee,qa_currency,qa,train
6492,what the conversion rate from yen to us dollars,qa_currency,qa,train
6493,what is a canadian dollar worth in the us,qa_currency,qa,train
6494,convert one pound to us dollar,qa_currency,qa,train
6495,how much is indian rupee going against us dollar,qa_currency,qa,train
6496,what is the exchange between dollar and british pound,qa_currency,qa,train
6497,what is the us dollar equivalent of one euro,qa_currency,qa,train
6498,Show me popular exchange rates,qa_currency,qa,train
6499,how much is twenty argentinian pesos in pounds,qa_currency,qa,train
6500,tell me the exchange rate of rupee for dollar,qa_currency,qa,train
6501,rate u. s. d. to g. b. p.,qa_currency,qa,train
6502,how much is five dollars worth in euros,qa_currency,qa,train
6503,u. s. d. position now,qa_currency,qa,train
6504,what is the current exchange rate of euro to dollar,qa_currency,qa,train
6505,what is the exchange rate as of today,qa_currency,qa,train
6506,what's the rate between pesos and yen,qa_currency,qa,train
6507,what is the yen us dollar exchange rate,qa_currency,qa,train
6508,what is the current exchange rate between dollars and euros,qa_currency,qa,train
6509,convert one us dollar to british pound,qa_currency,qa,train
6510,exchange u. s. d. to g. b. p.,qa_currency,qa,train
6511,dollar rate at present,qa_currency,qa,train
6512,which currency is greater the us dollar or yen,qa_currency,qa,train
6513,exchange rate of yan with dollar,qa_currency,qa,train
6514,what is the exchange rate between u. s. d. and euro,qa_currency,qa,train
6515,currency conversion of u. s. d. and eur,qa_currency,qa,train
6516,siri what is one american dollar in japanese yen,qa_currency,qa,train
6517,check currencies,qa_currency,qa,train
6518,what would be the exchange rate of currency in japan,qa_currency,qa,train
6519,how much is ten euros in dollars,qa_currency,qa,train
6520,how much is one dollar in pounds,qa_currency,qa,train
6521,exchange rates between dollar and euro,qa_currency,qa,train
